"n"	"dream"
"0979"	"(2006-12-24 (15)) I was at 'Seabird'. I was looking for Dad and Ezra. There were big waves and the bottom part flooded (there was an upstairs part with houses too). I found Dad and he said ""Have you seen Clayton and Ezra?"" I hadn't, but Ezra turned up and we went to a cinema to see a movie called Breaking Away. I was worried about my laptop. Someone told me that I smelled. Neil (The Young Ones) was going out with some popular girl. He went to this drawing guy then he was coughing blood and he had no hair."
"0980"	"(2006-12-24 (15)) I was reading about Peter, Hiro, Ando and some guy I made up from Heroes."
"0981"	"(2006-12-26 (15)) I was playing Runescape but the effects were really good. They were still stingy, but good for Runescape. It kept changing from real to not real. I was in a new area which was called Garden of something I don't remember. I was doing a quest. There was a video shop and I had to fight this queen. I teleported away and she kept coming after me. At one point I was in Mom's bathroom. The queen and her assistant were fighting me in the hallway. Ezra was there. I needed buckets of flour. I had three, but I needed seven altogether. There was a fridge and a cupboard in this building. I had to stock it and take stuff out. Then I was outside in this park looking place. There were trees and a body of water nearby. There was also a path. There were people there and most of them had been converted to work for the queen. I found these nerds, two of which were Adam Brody and Rachel Bilson. They didn't like the queen and were on my side. The queen took Rachel. People wore gloves to convert. They also weren't allowed to shower or they got killed. I ended up in this lab, which I had the key for and got into another fight with the queen. Teacher-M-04 was around and I was trying to reconvert him. He kept moving away from this table."
"0982"	"(2006-12-26 (15)) This guy was playing with a tree. Someone was asking him if he liked me (he had said that he liked someone else) but he was like 'it doesn't matter' etc. Superman was bad, and I was like 'What the hell?'."
"0983"	"(2006-12-28 (15)) I knew this weird blind guy and this girl and I were giving him band-aid presents. The girl gave him one with her name on it and mine had nothing on it. He kept mine. I liked him."
"0984"	"(2006-12-28 (15)) I went to this school that was being rebuilt with Mom and Ezra. Ezra and I used to play there (it got burnt down). There were these twins (they were little kids) and we met one who said her name was Laura, the other was called Michelle. We went into this building. There was a movie quiz thing. I passed but hurt my feet. This guy before me got it to. There was this girl which was part of this group and they were vampires or something. I got out of the building and got to the car."
"0985"	"(2006-12-31 (15)) Calvin called me asking if I wanted to hang out and I said no."
"0986"	"(2006-12-31 (15)) Granma called me to say that she could take me to the hairdressers tomorrow at 3pm. I agreed."
"0987"	"(2006-12-31 (15)) I was at a shop getting a scrapbook and some other things. I forgot them and ran back telling Mom to follow me. Ezra was saying ""She forgot it on purpose""."
"0988"	"(2006-12-31 (15)) I was somewhere. I met this girl around 'campus', I think. She was going to be in Year 12 next year and we became friends. I think she liked some guy and was talking to him over MSN."
"0989"	"(2007-01-01 (15)) I was at some place with Linda Hamilton and Michael Biehn. This airplane was going to explode. We were trying to run and we all got separated. Michael ran off into this area and when the plane exploded the flames went down there. He was ok, but got a burnt hand. We went to the toilet and were all confused."
"0990"	"(2007-01-01 (15)) I was on a bike thing and I couldn't stop or slow down. I went to Dad's work. There was a little hut and Vivian was in it. There were beds and stuff."
"0991"	"(2007-01-02 (15)) I was watching Kenny vs. Spenny. Spenny had snuck into this house with a girl that Kenny hired. Spenny later said that Kenny had turned ""into a Nazi""."
"0992"	"(2007-01-02 (15)) I was playing a game. I was in a backyard and I was hitting bad pinata's with a shovel. I was playing some Mario game on my DS and Luigi was on it too. I couldn't get out of somewhere. The world was big."
"0993"	"(2007-01-02 (15)) I was at a hospital. I think I was watching Grey's Anatomy."
"0994"	"(2007-01-03 (15)) I was watching Kenny vs. Spenny. Kenny was in 'my' room. There was an arm under the desk and I freaked out."
"0995"	"(2007-01-03 (15)) I was at home and was out the front. Samantha wanted to get abducted by aliens. About five UFO's came past and there were seven or eight of us. I said that no-one would remember anything."
"0996"	"(2007-01-03 (15)) There was this place which would only wash your clothes if your period was starting. There was some Japanese thing about having sex in a coma? I was in a nightclub and there were fish."
"0997"	"(2007-01-03 (15)) Superman would get sick when lights were turned off."
"0998"	"(2007-01-03 (15)) I had to go to school. Calvin and Samantha were there. I had to hand in this job application. I decided to get a new one. Nana was around. This friend of mine morphed into a guy, but she wasn't really a guy. Her father came in and she couldn't morph back. I was then outside near this fence and there were dead animals. I was asking the guy behind the fence to let us in. He said that he wasn't allowed to let anyone in. I said ""If someone was dying, would you let in a doctor?"". He said that was different. I said that there were rotting animals nearby. Someone asked a nun for help. Her name was Sister Mary and we were then allowed in."
"0999"	"(2007-01-06 (15)) I was in water. There were these different tornado things, which had personalities or something. The worst one would ""maul your face"" as someone said. The tornados were people, sort of. I was talking to the 'mauler'. Some guy managed to get past it. I was then somewhere else and tornados were coming. Dad, Ezra and I left the house and I think we were going to get Mom. We drove to this other city and stopped at a petrol station to get petrol."
"1000"	"(2007-01-09 (15)) I went to a new school and I forgot to put on a bra. I told people that the cat peed on it. I hit some girl."
"1001"	"(2007-01-09 (15)) I died, as did Ezra and a bunch of other people. I was trying to communicate. We were at a park and I saw Hugh Laurie. He was on the other side of the fence and we were in the playground area. I was trying to convince Ezra to go on some Superman ride with me. Hugh and I actually knew other and we were going out or something. I was up at the fence and was gently blowing and he could feel it on his face. I put my feet on the fence and was moving it. He could work out what I was trying to say? He put his feet up to. I sent him a message saying ""Pirates of the Caribbean sucks balls, Izzy"". Then Silas sent heaps of stuff to him. I said ""You're dead too?"""
"1002"	"(2007-01-09 (15)) I was in a building, that I think was a school, but there weren't any classrooms. I was in a room there and Charlene was there. Calvin was there too. This music video came on and Charlene was saying how much she loved Evanescence. She also said that she remembered Calvin (she hasn't ever met him or heard about it). She said that she remembered that he had run off with 'Delilah'. She was arguing with her parents."
"1003"	"(2007-01-09 (15)) I was talking about Pete (BBUK) and Mom was complaining."
"1004"	"(2007-01-11 (15)) I went home but I fell asleep. Dad woke me up at either 1am or 11am (I can't read it). I called Mom and she was nearby so Dad took me to her and I went in the pickup. We went to McDonald's. Ezra and I were staying at Nana's. One of the geese was around and then it was a snake. There was a cake and sausages?"
"1005"	"(2007-01-11 (15)) I was watching a movie called 'Pokemon Ranger' which was made in 1929. There was a real Bulbosaur. Ezra, Jayson and I were on a hill. There was a big string. I left my laptop behind some bushes."
"1006"	"(2007-01-11 (15)) I was in a forest and we had the four-wheelers. Dad and Ezra were there. Later, Mom turned up. We were picking things up and selling them. Some of the specific amounts were $200, $1, 43c etc. We were getting heaps of money. I didn't bring my shoes or my phone with me and Dad was yelling at me."
"1007"	"(2007-01-11 (15)) These people were in a pub. This girl's boyfriend announced that he was gay. Her last boyfriend was also gay. Mike (Fast Times at Ridgemont High) was there as was the girl."
"1008"	"(2007-01-16 (15)) I was at this weird place, outside, near water. It had a dark, Tim Burton like, atmosphere. Addison, Meredith and Derek (all from Grey's Anatomy) were all dating."
"1009"	"(2007-01-16 (15)) There was this spaceship which could go into different worlds and pick up creatures. One of the worlds had kittens, and they were hard to catch. There were these sentinels (The Matrix) except they were translator machines."
"1010"	"(2007-01-17 (15)) School had started this year. I was with Mom and Ezra. My hair needed straightening and we still needed to eat breakfast and get my lunch. We ended up getting there at 8.30am."
"1011"	"(2007-01-18 (15)) I was at Mom's. Spaceman was running around. I saw this shady guy climbing up the stairs, who was a burglar, so I pushed him. Ezra called Mom and we pretended that she was going to be home. I was trying to lock the doors but was having trouble."
"1012"	"(2007-01-18 (15)) I was somewhere with the school. There were lots of little aisles with books and stuff (it was like the Science Museum shop). Lana Lang (Smallville) was there and so was Julius. Lana got exposed to something. This green guy was there and he could manipulate people. There were comics at the shop."
"1013"	"(2007-01-18 (15)) Alex Karev (Grey's Anatomy) had had surgery and had found something that had been left inside him."
"1014"	"(2007-01-19 (15)) Mom made me a ham and baked bean toasted sandwich."
"1015"	"(2007-01-19 (15)) Devil's Rejects was on, but it was halfway through. Otis was there. The grandpa was trying to get a job at a bar. There were pictures on the wall and one was a picture of an eye, with teeth in it. Dad said not to watch it now."
"1016"	"(2007-01-19 (15)) Samantha was jumping over puddles."
"1017"	"(2007-01-19 (15)) I was at school and was complaining about it. Evelyn and Calvin were there. I ate lunch at home. This teacher gave me Goosebumps books. In English we were reading a story about a dog. People kept taking Ezra out for a drink."
"1018"	"(2007-01-19 (15)) I was running and hiding from these bad guys. There was a pregnant girl. I had to jump over this fence."
"1019"	"(2007-01-19 (15)) I was at school and Cedric was there. I was confused that he was there and forgot his name for a second."
"1020"	"(2007-01-20 (15)) Rottnest was having problems. It was actually a manmade island and kept sinking. I went to some Timezone place with some guys. I liked this guy called Shane, but then I liked this guy called Steve. Later, Ezra was on the island when it started sinking.  There were two Spaceman's. Ezra left on a boat and he thought that he'd thrown one off."
"1021"	"(2007-01-20 (15)) Mom and Darren were in this mine, as was I. My pants got worms in them."
"1022"	"(2007-01-21 (15)) We were friendly with these aliens. One of them was called Jenny Broomer (which was just spelt with Greek symbol). She was actually Callie and was with George (both from Grey's Anatomy). She had to eat cockroaches before she'd be with him. She was in our spa. I didn't like her but was trying to be friendly and gave her lollies. I went out there at one point and she was gone."
"1023"	"(2007-01-21 (15)) Mom and I were in a car. This girl friend of mine came up and asked Mom for help but Mom said no, so she asked me. I accepted telling her that I'm no good for advice. She led me to this car and underneath was a 'vagina'. It was actually just a pile of intestines and there was blood everywhere. There was some red thing rammed into the middle of it and I took it out. I was thinking about Ted Bundy."
"1024"	"(2007-01-21 (15)) I was at school and I had to go do this thing with beds, like move them around and stuff. Anyway, afterwards I found the bench and Calvin was there with Evelyn."
"1025"	"(2007-01-21 (15)) Ted Bundy and I were hanging out. He had done something bad and we were running from the police. He had 'powers' and could stop time and rewind it, among other things. We were driving fast in this car and it went airborne over this gap and landed on this mountain sort of thing, with a road on it. There was a goat in the car. He drove on this wobbly road really fast and I was worried we would go over the edge. We ended up in Washington DC. The house thing was near a fair and a restaurant. This lady and her kids were at the fair and I said something to the kid and the mother chucked a spaz. Ted paused or did something weird to the time and I bashed her. She said that I'd said ""Sod off"". He rewound time and we left. Johnny Depp was in the restaurant and Ted said ""Now he's eating"" and then Johnny looked at us for a second and then left. I was sitting at a table and some girl asked if I wanted to go to some back room. I said no, but Ted went. I left the table and saw Johnny Knoxville coming out of a cinema. I asked him for a photo and he said ""It's not important"" and went to rest somewhere. He was going to the back room, so I went in there first. It was all seats, like a cinema. It was dark and I was trying to find Ted. Then all these people started to pretend that they were who I was looking for. Ted made them turn the lights back on and I found him and we left. As we were walking out through some door, I had my arm around him and I realized and quickly took it back."
"1026"	"(2007-01-22 (15)) Ezra was watching some movie with Gene Kelly, which was Hello Dolly, but it was actually called 'Dolly Wife'. I thought it was strange that he was watching it."
"1027"	"(2007-01-22 (15)) I was at home. Granma and Uncle Gabriel were there fixing these cars and the electricity. Dad was talking to them. I was trying to have a shower and was checking the taps, but then Ezra wanted to have a shower."
"1028"	"(2007-01-22 (15)) There was this blob robot thing. It broke out of its container. I was in the games room with Mom. I said ""My name is Izzy, your name is Blobby. What's your name?"". It just stood still and 'stared' blankly ahead."
"1029"	"(2007-01-23 (15)) Ezra and I were going to go to the movies with Dad. We ended up at a zoo near a friend of Mom's. We were actually close to the cinema. Her friend looked like Mr Willingham. He was really rich and had a HUGE pool. I came back there some other time and Charlene was there on a swinging chair. I sat next to her and she said that she wanted his stuff (he was going to sell it and was probably going to give some money to me). He came along and pushed the chair away from the edge of the pool, which had no water in it, and was full of his stuff. Some guy at this new house wanted his books. Some of them were called Idiot, George and Stumpy. The Idiot one fell out but pushed Charlene into the pool."
"1030"	"(2007-01-23 (15)) I was at school. We had a gay seating plan. I was then in this shop and Dmitri was following me around in a wheelchair. I ended up at an aisle with PC games, and then he left."
