"n"	"dream"
"1134"	"(2007-03-24 (16)) Calvin and I were talking next to the sports shed thing on the oval near North Midvale. The bars were stretchy, like rubber. Calvin put his arm through and grabbed a ball and let it bounce off the bars and back in. Teacher-M-06 told us off, although he hadn't seen the ball. He took all of this stuff of mine including my pillow, bag, TV and DVD player and put it into the shed. Dad was driving us away and I realized my phone was in there. Teacher-M-06 and Mr Willingham wouldn't let me in to get it. Autumn was there and we were arguing about getting my stuff back. She left so she couldn't say that I'd done anything. I grabbed my bag and pillow and left. Eugene was near our car and I saw Daryl in his car. Something he'd done earlier confirmed that he was gay. Ezra and Farrah were in the car. I saw Barry Pepper outside the car and I told Dad that that was ""the guy who looks like Tigger!"". Dad was laughing and Barry was like ""what?"". Dad said ""You have to ask my daughter"". I kept laughing every time I looked at him and I couldn't tell him. His friends were laughing and waving about. Debra Messing was on the oval and her friend was trying to make her meet guys. All of these 'college' guys started pouring out of North Midvale. Then a bunch of kids came. There was a crazy lady there and she said ""I don't care which one; I just want one that's pretty"". She caught this boy and was going to make her sister care for him so that he turned out like her. She was picking out clothes and he ran into the shed and she was like ""Meh, that's where I'm going next""."
"1135"	"(2007-03-24 (16)) I was at school and there was a long row of chairs and Calvin and I were sitting next to each other. Calvin told Darius to move ""over there"" and Calvin pointed next to Evelyn. We kept looking over and laughing. Evelyn said that she liked ""this guy"". Calvin asked her if she thought Darius was hot. She was like ""I don't know"". Then she whispered ""I think he's hot!""."
"1136"	"(2007-03-25 (16)) I was Clark Kent and Ezra was a fake Clark Kent (we looked like Tom Welling). Sometimes, they weren't us. They went to a bowling alley and were messing around. There was a shed place. A dog and a lion were separated by a ""one and one tenth"" year old dog. They wouldn't move while the dog was there."
"1137"	"(2007-03-25 (16)) Lionel Luthor (Smallville) heard about this jealousy thing and swapping partners. He said he tried it out and he was masturbating and then he was with a dog."
"1138"	"(2007-03-25 (16)) I was at school. I was walking down some stairs and Eugene was there."
"1139"	"(2007-03-25 (16)) I was watching Smallville. It was in the early 1900's. There was a book written in 1840 about 1920. Clark Kent was born around 1900. He tried to throw this statue of George Washington through a window, but it landed right in front of him. The statue wouldn't go through until something had happened."
"1140"	"(2007-03-26 (16)) I was watching Smallville. I was somewhere talking to Lex. He was thinking that Lana didn't seem that great anymore."
"1141"	"(2007-03-26 (16)) I was at school in this room. There were medals and stuff on this table. Eugene's wasn't there so I figured he took it, so I took mine. They were for Accounting."
"1142"	"(2007-03-27 (16)) I was at home. People kept breaking in all the time. Mom said that we (Ezra, Valerie and kids and I) should leave the back door open. This guy came and attacked us. Mom came and stopped him. He had stuff of ours in his car. Kevin Heffernan was there, but he hadn't taken anything and we let him go but then stopped him again. He had my toy box in his boot."
"1143"	"(2007-03-27 (16)) I was in a forest. There were cars that didn't work well. Autumn was there. I had the pickup but I couldn't drive it. I needed to get somewhere. There was a swimming competition on and Calvin was there and his cousin, Acquaintance-F-02, was in it. Ezra was there and he had a cool jacket and these guys were like ""Whoa, awesome"" but it had a teddy bear picture on the inside, so Mom put it on weird so it couldn't be seen."
"1144"	"(2007-03-28 (16)) There were these fork/butterfly things which you breathed into and it erased your memory for a while until you breathe into it again. You could also 'explore'. I went behind my wall and there were all these pictures of guys.  I went down this hallway. I found a door to Tiana's room. I went in and was talking to her boyfriend on the phone and invited him over. I was then at school and Calvin and Madelyn left for a minute. These retards were sitting near me. This lady came up and thought I was a sad loner. She was asking me these questions about being sad and lonely and I was like ""I'm fine, what the hell?"" Then Calvin and Madelyn came back."
"1145"	"(2007-03-29 (16)) Darius and Eugene were laughing. Calvin was there and we said something about Evelyn. Ezra and I were walking home, but I forgot Ezra. I called Mom. This guy was opening his door and I was thinking 'nambla!""."
"1146"	"(2007-03-29 (16)) Ezra, Mom and I ended up stuck on this island. I was in 'work' clothes. We were staying with this guy who was my age. He got this report card and gave me something that was mine. I gave something to him instead of his mother. He put the report somewhere and pulled out another which had A's and B's. He was in the same year as me. There was this 'town boogeyman'. He had vines in his yard that would swing down. People were lying on the floor and we had to wait for hours to be let out of this cage thing. Some people got trapped in a section of the yard which was surrounded with chicken wire. He got our laptops. They were outside his house. Ezra ran off and I was about to, but I went to the door and asked for him. He got a gun and I thanked him."
"1147"	"(2007-03-31 (16)) I was watching this dating show. People kept going to the Titanic. These bodies would always float up. I was complaining to Dad about it. This lady on the show decided on a date with a dog instead of this guy. That white thing from The Neverending Story was on this bridge that looked like the one in a level in Crash Bandicoot: Warped."
"1148"	"(2007-03-31 (16)) I was watching this movie that James Spader was in. It was like Secretary."
"1149"	"(2007-04-01 (16)) A nuclear bomb was going to go off. I found this trapdoor and some people and I went down. The place ended up full of people. It was mostly closed off, but one side faced this field and the other walls had spaces at the top. Some people were trying to get in from outside. This helicopter was spraying water in for us. There was an envelope on this desk which had photos of kids with their fathers. There was something with James Spader and Nathan Page."
"1150"	"(2007-04-01 (16)) I was at home and I put my That's Life! answers into an envelope but then I realized that I hadn't done the puzzles yet. Dad called me an idiot."
"1151"	"(2007-04-02 (16)) I was at school and we were getting ready for graduation photos. I was in this room that I'd never seen before and it had 'steps' with chairs on them. I saw Tiana there. Everyone was sitting in different groups and I was by myself. Tiana's group was called out first and I followed since I was nearby. I sat next to her and she wanted Eliska to sit there, but she didn't tell me to move. I thought Eliska was Alessandra at first. Daryl was in the same group. I saw Eugene and did a reality check but it didn't work."
"1152"	"(2007-04-02 (16)) Calvin wanted to go to Hawaii and I was like ""Hawaii's gay""."
"1153"	"(2007-04-03 (16)) I was in a room somewhere and I asked Ezra to pick the best looking guy out of a list of people. The list included Simon Pegg, Mark Heap, Nick Frost and Dylan Moran. I said I thought Dylan Moran was. There was a video playing with Mark Heap in it and Ezra said ""I hate that guy!"". The movie was old but James Spader was in it and I had downloaded it, but I didn't know that he was in it. I was at home and Dad was hanging out with Amanda Bynes."
"1154"	"(2007-04-03 (16)) We were at this weird place somewhere. I think we were outside. Mr Stevenson was showing us flowers. If we guess what it was, we got a prize. Almost everyone got a prize for the first one. I got the second one. Seamus was there and I said ""Shut up Shiggan!"" and he almost fell over."
"1155"	"(2007-04-04 (16)) We had an excursion and were at this amusement park. We were sleeping and Calvin put something of Eugene's on top of me. Elijah and Seamus got me to sign this branch thing. Adelynn found all these 'smelly' things. I could smell all of these things with my mouth open. One of the things was really stinky, but I was too excited that I could smell it and I didn't care. This dog had to find these two cookies (by smelling). He found them and ate them. Then I was at this place with a bunch of other people. Adelynn asked ""Who 'did' A Clockwork Orange?"". Elijah put his hand up, so I did. A bus came. I had stuff hanging off the edge of this 'ledge' (it had logs across it). This girl pushed my stuff off so I picked her up and threw her off, but she was ok. Eugene came to do whatever the activity was with the branch, but all the spots had been taken. I wasn't allowed to eat McDonald's. Dad talked to Tiana on MSN and they talked about Spongebob."
